Molecule,Frequency,Intensity,
SO2,2269,4.96E-14,
SO2,2270,5.23E-14,
SO2,2271,4.61E-14,
SO2,2272,5.01E-14,
SO2,2273,5.36E-14,
SO2,2274,4.79E-14,
SO2,2275,5.24E-14,
SO2,2276,5.00E-14,
SO2,2277,5.01E-14,
SO2,2278,5.00E-14,
SO2,2279,5.45E-14,
SO2,2280,5.77E-14,
SO2,2281,5.15E-14,
SO2,2282,4.97E-14,
SO2,2283,5.18E-14,
SO2,2284,5.25E-14,
SO2,2285,5.02E-14,
SO2,2286,5.42E-14,
SO2,2287,5.42E-14,
SO2,2288,5.55E-14,
SO2,2289,5.66E-14,
SO2,2290,5.31E-14,
SO2,2291,5.71E-14,
SO2,2292,5.65E-14,
SO2,2293,5.86E-14,
SO2,2294,6.09E-14,
SO2,2295,6.42E-14,
SO2,2296,6.08E-14,
SO2,2297,6.00E-14,
SO2,2298,6.18E-14,
SO2,2299,5.39E-14,
SO2,2300,5.56E-14,
SO2,2301,6.52E-14,
SO2,2302,6.33E-14,
SO2,2303,6.03E-14,
SO2,2304,6.75E-14,
SO2,2305,6.19E-14,
SO2,2306,6.10E-14,
SO2,2307,6.60E-14,
SO2,2308,7.03E-14,
SO2,2309,6.55E-14,
SO2,2310,6.94E-14,
SO2,2311,7.11E-14,
SO2,2312,6.06E-14,
SO2,2313,6.06E-14,
SO2,2314,5.77E-14,
SO2,2315,5.42E-14,
SO2,2316,5.65E-14,
SO2,2317,5.48E-14,
SO2,2318,5.67E-14,
SO2,2319,6.31E-14,
SO2,2320,5.97E-14,
SO2,2321,5.63E-14,
SO2,2322,5.56E-14,
SO2,2323,5.47E-14,
SO2,2324,5.53E-14,
SO2,2325,6.08E-14,
SO2,2326,6.72E-14,
SO2,2327,5.60E-14,
SO2,2328,4.90E-14,
SO2,2329,4.63E-14,
SO2,2330,4.72E-14,
SO2,2331,4.93E-14,
SO2,2332,5.25E-14,
SO2,2333,5.07E-14,
SO2,2334,5.36E-14,
SO2,2335,5.48E-14,
SO2,2336,5.58E-14,
SO2,2337,5.90E-14,
SO2,2338,6.18E-14,
SO2,2339,6.28E-14,
SO2,2340,6.21E-14,
SO2,2341,6.52E-14,
SO2,2342,6.65E-14,
SO2,2343,7.05E-14,
SO2,2344,7.17E-14,
SO2,2345,7.13E-14,
SO2,2346,7.31E-14,
SO2,2347,7.60E-14,
SO2,2348,7.83E-14,
SO2,2349,8.06E-14,
SO2,2350,8.05E-14,
SO2,2351,8.44E-14,
SO2,2352,8.51E-14,
SO2,2353,8.86E-14,
SO2,2354,9.08E-14,
SO2,2355,9.28E-14,
SO2,2356,9.31E-14,
SO2,2357,9.69E-14,
SO2,2358,9.97E-14,
SO2,2359,1.02E-13,
SO2,2360,1.03E-13,
SO2,2361,1.05E-13,
SO2,2362,1.09E-13,
SO2,2363,1.12E-13,
SO2,2364,1.14E-13,
SO2,2365,1.17E-13,
SO2,2366,1.22E-13,
SO2,2367,1.26E-13,
SO2,2368,1.29E-13,
SO2,2369,1.30E-13,
SO2,2370,1.35E-13,
SO2,2371,1.39E-13,
SO2,2372,1.44E-13,
SO2,2373,1.48E-13,
SO2,2374,1.52E-13,
SO2,2375,1.55E-13,
SO2,2376,1.58E-13,
SO2,2377,1.67E-13,
SO2,2378,1.68E-13,
SO2,2379,1.77E-13,
SO2,2380,1.78E-13,
SO2,2381,1.84E-13,
SO2,2382,1.87E-13,
SO2,2383,1.93E-13,
SO2,2384,2.00E-13,
SO2,2385,2.04E-13,
SO2,2386,2.10E-13,
SO2,2387,2.14E-13,
SO2,2388,2.24E-13,
SO2,2389,2.27E-13,
SO2,2390,2.36E-13,
SO2,2391,2.39E-13,
SO2,2392,2.50E-13,
SO2,2393,2.56E-13,
SO2,2394,2.65E-13,
SO2,2395,2.70E-13,
SO2,2396,2.81E-13,
SO2,2397,2.84E-13,
SO2,2398,2.90E-13,
SO2,2399,3.03E-13,
SO2,2400,3.06E-13,
SO2,2401,3.21E-13,
SO2,2402,3.21E-13,
SO2,2403,3.35E-13,
SO2,2404,3.39E-13,
SO2,2405,3.52E-13,
SO2,2406,3.55E-13,
SO2,2407,3.67E-13,
SO2,2408,3.65E-13,
SO2,2409,3.77E-13,
SO2,2410,3.87E-13,
SO2,2411,4.00E-13,
SO2,2412,4.07E-13,
SO2,2413,4.14E-13,
SO2,2414,4.28E-13,
SO2,2415,4.36E-13,
SO2,2416,4.52E-13,
SO2,2417,4.51E-13,
SO2,2418,4.68E-13,
SO2,2419,4.82E-13,
SO2,2420,4.82E-13,
SO2,2421,5.04E-13,
SO2,2422,5.05E-13,
SO2,2423,5.17E-13,
SO2,2424,5.14E-13,
SO2,2425,5.61E-13,
SO2,2426,5.26E-13,
SO2,2427,5.64E-13,
SO2,2428,5.52E-13,
SO2,2429,5.75E-13,
SO2,2430,5.64E-13,
SO2,2431,6.09E-13,
SO2,2432,5.79E-13,
SO2,2433,5.82E-13,
SO2,2434,6.14E-13,
SO2,2435,6.09E-13,
SO2,2436,6.47E-13,
SO2,2437,6.35E-13,
SO2,2438,6.45E-13,
SO2,2439,6.47E-13,
SO2,2440,6.67E-13,
SO2,2441,6.85E-13,
SO2,2442,7.03E-13,
SO2,2443,6.95E-13,
SO2,2444,6.98E-13,
SO2,2445,7.07E-13,
SO2,2446,7.37E-13,
SO2,2447,7.26E-13,
SO2,2448,7.16E-13,
SO2,2449,7.22E-13,
SO2,2450,7.43E-13,
SO2,2451,7.30E-13,
SO2,2452,7.71E-13,
SO2,2453,7.23E-13,
SO2,2454,7.55E-13,
SO2,2455,7.00E-13,
SO2,2456,7.55E-13,
SO2,2457,7.25E-13,
SO2,2458,7.58E-13,
SO2,2459,7.27E-13,
SO2,2460,7.60E-13,
SO2,2461,7.74E-13,
SO2,2462,8.12E-13,
SO2,2463,7.66E-13,
SO2,2464,7.74E-13,
SO2,2465,8.14E-13,
SO2,2466,7.83E-13,
SO2,2467,8.14E-13,
SO2,2468,7.98E-13,
SO2,2469,7.96E-13,
SO2,2470,7.81E-13,
SO2,2471,8.04E-13,
SO2,2472,7.78E-13,
SO2,2473,7.82E-13,
SO2,2474,8.04E-13,
SO2,2475,7.72E-13,
SO2,2476,7.27E-13,
SO2,2477,7.43E-13,
SO2,2478,7.11E-13,
SO2,2479,6.90E-13,
SO2,2480,6.81E-13,
SO2,2481,7.09E-13,
SO2,2482,6.93E-13,
SO2,2483,7.40E-13,
SO2,2484,7.31E-13,
SO2,2485,7.29E-13,
SO2,2486,7.47E-13,
SO2,2487,7.44E-13,
SO2,2488,7.48E-13,
SO2,2489,7.35E-13,
SO2,2490,7.46E-13,
SO2,2491,7.33E-13,
SO2,2492,7.42E-13,
SO2,2493,7.24E-13,
SO2,2494,7.05E-13,
SO2,2495,7.12E-13,
SO2,2496,7.16E-13,
SO2,2497,7.12E-13,
SO2,2498,6.73E-13,
SO2,2499,6.80E-13,
SO2,2500,5.92E-13,
SO2,2501,5.62E-13,
SO2,2502,5.68E-13,
SO2,2503,5.52E-13,
SO2,2504,5.49E-13,
SO2,2505,5.32E-13,
SO2,2506,5.63E-13,
SO2,2507,5.87E-13,
SO2,2508,5.97E-13,
SO2,2509,5.78E-13,
SO2,2510,6.07E-13,
SO2,2511,5.61E-13,
SO2,2512,5.43E-13,
SO2,2513,5.21E-13,
SO2,2514,5.20E-13,
SO2,2515,5.34E-13,
SO2,2516,5.36E-13,
SO2,2517,5.37E-13,
SO2,2518,5.34E-13,
SO2,2519,5.16E-13,
SO2,2520,4.66E-13,
SO2,2521,4.94E-13,
SO2,2522,4.42E-13,
SO2,2523,4.64E-13,
SO2,2524,4.28E-13,
SO2,2525,4.14E-13,
SO2,2526,3.70E-13,
SO2,2527,3.18E-13,
SO2,2528,2.87E-13,
SO2,2529,2.52E-13,
SO2,2530,2.33E-13,
SO2,2531,2.12E-13,
SO2,2532,1.95E-13,
SO2,2533,1.87E-13,
SO2,2534,9.29E-14,
SO2,2535,3.03E-14,
SO2,2536,1.15E-14,
SO2,2537,2.13E-15,
SO2,2538,1.77E-15,
SO2,2539,1.95E-15,
SO2,2540,1.84E-15,
SO2,2541,1.98E-15,
SO2,2542,1.84E-15,
SO2,2543,1.79E-15,
SO2,2544,1.75E-15,
SO2,2545,1.78E-15,
SO2,2546,1.70E-15,
SO2,2547,1.77E-15,
SO2,2548,1.87E-15,
SO2,2549,1.85E-15,
SO2,2550,1.90E-15,
SO2,2551,1.80E-15,
SO2,2552,1.77E-15,
SO2,2553,1.79E-15,
SO2,2554,1.79E-15,
SO2,2555,1.84E-15,
SO2,2556,1.93E-15,
SO2,2557,1.97E-15,
SO2,2558,1.83E-15,
SO2,2559,1.83E-15,
SO2,2560,1.91E-15,
SO2,2561,1.87E-15,
SO2,2562,1.91E-15,
SO2,2563,1.95E-15,
SO2,2564,1.96E-15,
SO2,2565,1.97E-15,
SO2,2566,1.93E-15,
SO2,2567,1.98E-15,
SO2,2568,1.94E-15,
SO2,2569,2.04E-15,
SO2,2570,2.05E-15,
SO2,2571,1.98E-15,
SO2,2572,1.94E-15,
SO2,2573,2.02E-15,
SO2,2574,2.03E-15,
SO2,2575,2.17E-15,
SO2,2576,2.07E-15,
SO2,2577,2.02E-15,
SO2,2578,2.13E-15,
SO2,2579,2.12E-15,
SO2,2580,2.15E-15,
SO2,2581,2.10E-15,
SO2,2582,2.08E-15,
SO2,2583,2.19E-15,
SO2,2584,2.28E-15,
SO2,2585,2.19E-15,
SO2,2586,2.24E-15,
SO2,2587,2.17E-15,
SO2,2588,2.21E-15,
SO2,2589,2.29E-15,
SO2,2590,2.28E-15,
SO2,2591,2.28E-15,
SO2,2592,2.29E-15,
SO2,2593,2.38E-15,
SO2,2594,2.36E-15,
SO2,2595,2.39E-15,
SO2,2596,2.33E-15,
SO2,2597,2.34E-15,
SO2,2598,2.41E-15,
SO2,2599,2.46E-15,
SO2,2600,2.50E-15,
SO2,2601,2.50E-15,
SO2,2602,2.47E-15,
SO2,2603,2.52E-15,
SO2,2604,2.57E-15,
SO2,2605,2.53E-15,
SO2,2606,2.53E-15,
SO2,2607,2.62E-15,
SO2,2608,2.72E-15,
SO2,2609,2.65E-15,
SO2,2610,2.69E-15,
SO2,2611,2.65E-15,
SO2,2612,2.67E-15,
SO2,2613,2.78E-15,
SO2,2614,2.82E-15,
SO2,2615,2.84E-15,
SO2,2616,2.80E-15,
SO2,2617,2.88E-15,
SO2,2618,2.82E-15,
SO2,2619,2.89E-15,
SO2,2620,2.92E-15,
SO2,2621,2.94E-15,
SO2,2622,3.07E-15,
SO2,2623,2.97E-15,
SO2,2624,3.04E-15,
SO2,2625,3.05E-15,
SO2,2626,3.02E-15,
SO2,2627,3.12E-15,
SO2,2628,3.16E-15,
SO2,2629,3.24E-15,
SO2,2630,3.12E-15,
SO2,2631,3.27E-15,
SO2,2632,3.27E-15,
SO2,2633,3.27E-15,
SO2,2634,3.29E-15,
SO2,2635,3.30E-15,
SO2,2636,3.42E-15,
SO2,2637,3.45E-15,
SO2,2638,3.42E-15,
SO2,2639,3.38E-15,
SO2,2640,3.43E-15,
SO2,2641,3.59E-15,
SO2,2642,3.58E-15,
SO2,2643,3.57E-15,
SO2,2644,3.51E-15,
SO2,2645,3.60E-15,
SO2,2646,3.77E-15,
SO2,2647,3.67E-15,
SO2,2648,3.52E-15,
SO2,2649,3.60E-15,
SO2,2650,3.91E-15,
SO2,2651,3.85E-15,
SO2,2652,3.77E-15,
SO2,2653,3.70E-15,
SO2,2654,3.92E-15,
SO2,2655,3.98E-15,
SO2,2656,4.00E-15,
SO2,2657,3.77E-15,
SO2,2658,4.03E-15,
SO2,2659,4.03E-15,
SO2,2660,4.01E-15,
SO2,2661,3.98E-15,
SO2,2662,4.13E-15,
SO2,2663,4.18E-15,
SO2,2664,4.09E-15,
SO2,2665,3.97E-15,
SO2,2666,4.07E-15,
SO2,2667,4.34E-15,
SO2,2668,4.38E-15,
SO2,2669,4.03E-15,
SO2,2670,4.04E-15,
SO2,2671,4.55E-15,
SO2,2672,4.35E-15,
SO2,2673,4.33E-15,
SO2,2674,4.05E-15,
SO2,2675,4.48E-15,
SO2,2676,4.47E-15,
SO2,2677,4.58E-15,
SO2,2678,4.18E-15,
SO2,2679,4.56E-15,
SO2,2680,4.50E-15,
SO2,2681,4.60E-15,
SO2,2682,4.18E-15,
SO2,2683,4.64E-15,
SO2,2684,4.86E-15,
SO2,2685,4.58E-15,
SO2,2686,4.19E-15,
SO2,2687,4.34E-15,
SO2,2688,4.92E-15,
SO2,2689,4.91E-15,
SO2,2690,4.64E-15,
SO2,2691,4.43E-15,
SO2,2692,4.83E-15,
SO2,2693,4.99E-15,
SO2,2694,4.73E-15,
SO2,2695,4.69E-15,
SO2,2696,4.76E-15,
SO2,2697,5.31E-15,
SO2,2698,5.18E-15,
SO2,2699,4.86E-15,
SO2,2700,4.81E-15,
SO2,2701,4.94E-15,
SO2,2702,5.12E-15,
SO2,2703,4.99E-15,
SO2,2704,5.01E-15,
SO2,2705,5.32E-15,
SO2,2706,5.24E-15,
SO2,2707,5.08E-15,
SO2,2708,4.92E-15,
SO2,2709,4.93E-15,
SO2,2710,5.10E-15,
SO2,2711,5.58E-15,
SO2,2712,5.05E-15,
SO2,2713,5.33E-15,
SO2,2714,5.09E-15,
SO2,2715,5.51E-15,
SO2,2716,5.57E-15,
SO2,2717,5.50E-15,
SO2,2718,5.66E-15,
SO2,2719,6.39E-15,
SO2,2720,5.88E-15,
SO2,2721,5.64E-15,
SO2,2722,5.42E-15,
SO2,2723,5.47E-15,
SO2,2724,5.65E-15,
SO2,2725,5.73E-15,
SO2,2726,5.94E-15,
SO2,2727,5.92E-15,
SO2,2728,6.23E-15,
SO2,2729,5.50E-15,
SO2,2730,5.20E-15,
SO2,2731,5.12E-15,
SO2,2732,5.17E-15,
SO2,2733,5.65E-15,
SO2,2734,4.88E-15,
SO2,2735,5.18E-15,
SO2,2736,5.33E-15,
SO2,2737,5.47E-15,
SO2,2738,5.63E-15,
SO2,2739,5.49E-15,
SO2,2740,5.42E-15,
SO2,2741,6.17E-15,
SO2,2742,4.92E-15,
SO2,2743,4.91E-15,
SO2,2744,4.77E-15,
SO2,2745,4.97E-15,
SO2,2746,4.80E-15,
SO2,2747,5.01E-15,
SO2,2748,4.88E-15,
SO2,2749,4.76E-15,
SO2,2750,4.79E-15,
SO2,2751,3.08E-15,
SO2,2752,2.86E-15,
SO2,2753,2.77E-15,
SO2,2754,2.86E-15,
SO2,2755,2.77E-15,
SO2,2756,2.77E-15,
SO2,2757,2.69E-15,
SO2,2758,2.65E-15,
SO2,2759,2.66E-15,
SO2,2760,2.70E-15,
SO2,2761,2.61E-15,
SO2,2762,2.61E-15,
SO2,2763,2.42E-15,
SO2,2764,2.52E-15,
SO2,2765,2.40E-15,
SO2,2766,2.42E-15,
SO2,2767,2.39E-15,
SO2,2768,2.32E-15,
SO2,2769,2.37E-15,
SO2,2770,2.28E-15,
SO2,2771,2.13E-15,
SO2,2772,2.19E-15,
SO2,2773,2.09E-15,
SO2,2774,1.97E-15,
SO2,2775,1.93E-15,
SO2,2776,1.93E-15,
SO2,2777,1.99E-15,
SO2,2778,1.86E-15,
SO2,2779,1.81E-15,
SO2,2780,1.83E-15,
SO2,2781,1.81E-15,
SO2,2782,1.71E-15,
SO2,2783,1.69E-15,
SO2,2784,1.72E-15,
SO2,2785,1.61E-15,
SO2,2786,1.54E-15,
SO2,2787,1.59E-15,
SO2,2788,1.58E-15,
SO2,2789,1.48E-15,
SO2,2790,1.45E-15,
SO2,2791,1.47E-15,
SO2,2792,1.44E-15,
SO2,2793,1.38E-15,
SO2,2794,1.32E-15,
SO2,2795,1.37E-15,
SO2,2796,1.30E-15,
SO2,2797,1.25E-15,
SO2,2798,1.24E-15,
SO2,2799,1.26E-15,
SO2,2800,1.16E-15,
SO2,2801,1.17E-15,
SO2,2802,1.14E-15,
SO2,2803,1.08E-15,
SO2,2804,1.05E-15,
SO2,2805,1.05E-15,
SO2,2806,1.05E-15,
SO2,2807,1.02E-15,
SO2,2808,9.87E-16,
SO2,2809,9.50E-16,
SO2,2810,9.31E-16,
SO2,2811,9.41E-16,
SO2,2812,9.62E-16,
SO2,2813,9.53E-16,
SO2,2814,9.52E-16,
SO2,2815,9.09E-16,
SO2,2816,9.25E-16,
SO2,2817,9.02E-16,
SO2,2818,8.93E-16,
SO2,2819,9.04E-16,
SO2,2820,9.09E-16,
SO2,2821,9.15E-16,
SO2,2822,8.98E-16,
SO2,2823,8.82E-16,
SO2,2824,8.89E-16,
SO2,2825,8.92E-16,
SO2,2826,8.80E-16,
SO2,2827,8.74E-16,
SO2,2828,8.80E-16,
SO2,2829,8.93E-16,
SO2,2830,8.74E-16,
SO2,2831,8.94E-16,
SO2,2832,8.83E-16,
SO2,2833,8.47E-16,
SO2,2834,8.94E-16,
SO2,2835,8.64E-16,
SO2,2836,8.80E-16,
SO2,2837,8.64E-16,
SO2,2838,8.74E-16,
SO2,2839,8.96E-16,
SO2,2840,8.69E-16,
SO2,2841,8.88E-16,
SO2,2842,9.10E-16,
SO2,2843,8.68E-16,
SO2,2844,9.00E-16,
SO2,2845,9.03E-16,
SO2,2846,8.75E-16,
SO2,2847,9.07E-16,
SO2,2848,8.84E-16,
SO2,2849,8.82E-16,
SO2,2850,8.99E-16,
SO2,2851,8.68E-16,
SO2,2852,8.61E-16,
SO2,2853,9.09E-16,
SO2,2854,8.67E-16,
SO2,2855,8.99E-16,
SO2,2856,8.67E-16,
SO2,2857,8.81E-16,
SO2,2858,8.76E-16,
SO2,2859,8.72E-16,
SO2,2860,8.86E-16,
SO2,2861,8.46E-16,
SO2,2862,8.79E-16,
SO2,2863,8.32E-16,
SO2,2864,8.74E-16,
SO2,2865,8.53E-16,
SO2,2866,8.45E-16,
SO2,2867,8.05E-16,
SO2,2868,8.78E-16,
SO2,2869,8.13E-16,
SO2,2870,8.35E-16,
SO2,2871,8.21E-16,
SO2,2872,8.39E-16,
SO2,2873,8.16E-16,
SO2,2874,8.02E-16,
SO2,2875,8.15E-16,
SO2,2876,8.15E-16,
SO2,2877,7.89E-16,
SO2,2878,8.27E-16,
SO2,2879,8.06E-16,
SO2,2880,8.11E-16,
SO2,2881,7.76E-16,
SO2,2882,7.99E-16,
SO2,2883,7.70E-16,
SO2,2884,7.61E-16,
SO2,2885,7.53E-16,
SO2,2886,7.37E-16,
SO2,2887,7.49E-16,
SO2,2888,7.54E-16,
SO2,2889,7.43E-16,
SO2,2890,7.53E-16,
SO2,2891,7.38E-16,
SO2,2892,7.27E-16,
SO2,2893,7.26E-16,
SO2,2894,6.94E-16,
SO2,2895,6.94E-16,
SO2,2896,7.09E-16,
SO2,2897,7.13E-16,
SO2,2898,6.91E-16,
SO2,2899,6.94E-16,
SO2,2900,6.79E-16,
SO2,2901,6.69E-16,
SO2,2902,6.63E-16,
SO2,2903,6.42E-16,
SO2,2904,6.38E-16,
SO2,2905,6.56E-16,
SO2,2906,6.50E-16,
SO2,2907,6.53E-16,
SO2,2908,6.47E-16,
SO2,2909,6.50E-16,
SO2,2910,6.61E-16,
SO2,2911,6.32E-16,
SO2,2912,6.54E-16,
SO2,2913,6.35E-16,
SO2,2914,6.40E-16,
SO2,2915,6.34E-16,
SO2,2916,6.32E-16,
SO2,2917,6.36E-16,
SO2,2918,6.29E-16,
SO2,2919,6.33E-16,
SO2,2920,6.10E-16,
SO2,2921,5.96E-16,
SO2,2922,6.03E-16,
SO2,2923,5.71E-16,
SO2,2924,5.71E-16,
SO2,2925,5.60E-16,
SO2,2926,5.60E-16,
SO2,2927,5.51E-16,
SO2,2928,5.39E-16,
SO2,2929,5.41E-16,
SO2,2930,5.39E-16,
SO2,2931,5.28E-16,
SO2,2932,5.02E-16,
SO2,2933,5.07E-16,
SO2,2934,5.06E-16,
SO2,2935,4.93E-16,
SO2,2936,4.94E-16,
SO2,2937,4.85E-16,
SO2,2938,4.84E-16,
SO2,2939,4.69E-16,
SO2,2940,4.77E-16,
SO2,2941,4.67E-16,
SO2,2942,4.67E-16,
SO2,2943,4.39E-16,
SO2,2944,4.54E-16,
SO2,2945,4.56E-16,
SO2,2946,4.58E-16,
SO2,2947,4.64E-16,
SO2,2948,4.64E-16,
SO2,2949,4.80E-16,
SO2,2950,4.86E-16,
SO2,2951,4.84E-16,
SO2,2952,5.02E-16,
SO2,2953,4.95E-16,
SO2,2954,5.07E-16,
SO2,2955,5.10E-16,
SO2,2956,5.06E-16,
SO2,2957,5.24E-16,
SO2,2958,5.21E-16,
SO2,2959,5.30E-16,
SO2,2960,5.30E-16,
SO2,2961,5.32E-16,
SO2,2962,5.38E-16,
SO2,2963,5.45E-16,
SO2,2964,5.29E-16,
SO2,2965,5.36E-16,
SO2,2966,5.31E-16,
SO2,2967,5.51E-16,
SO2,2968,5.34E-16,
SO2,2969,5.39E-16,
SO2,2970,5.64E-16,
SO2,2971,5.66E-16,
SO2,2972,5.59E-16,
SO2,2973,5.49E-16,
SO2,2974,5.69E-16,
SO2,2975,5.77E-16,
SO2,2976,5.63E-16,
SO2,2977,5.83E-16,
SO2,2978,5.88E-16,
SO2,2979,5.99E-16,
SO2,2980,6.03E-16,
SO2,2981,5.69E-16,
SO2,2982,6.05E-16,
SO2,2983,5.88E-16,
SO2,2984,5.82E-16,
SO2,2985,6.01E-16,
SO2,2986,6.00E-16,
SO2,2987,6.24E-16,
SO2,2988,6.04E-16,
SO2,2989,5.72E-16,
SO2,2990,5.74E-16,
SO2,2991,5.59E-16,
SO2,2992,5.44E-16,
SO2,2993,5.54E-16,
SO2,2994,5.62E-16,
SO2,2995,5.71E-16,
SO2,2996,5.76E-16,
SO2,2997,5.58E-16,
SO2,2998,5.52E-16,
SO2,2999,5.57E-16,
SO2,3000,5.33E-16,
SO2,3001,2.79E-17,
SO2,3002,2.82E-17,
SO2,3003,2.97E-17,
SO2,3004,2.93E-17,
SO2,3005,2.93E-17,
SO2,3006,2.82E-17,
SO2,3007,2.80E-17,
SO2,3008,2.75E-17,
SO2,3009,2.76E-17,
SO2,3010,2.85E-17,
SO2,3011,2.93E-17,
SO2,3012,2.83E-17,
SO2,3013,2.82E-17,
SO2,3014,2.77E-17,
SO2,3015,2.67E-17,
SO2,3016,2.49E-17,
SO2,3017,2.44E-17,
SO2,3018,2.32E-17,
SO2,3019,2.32E-17,
SO2,3020,2.23E-17,
SO2,3021,2.26E-17,
SO2,3022,2.25E-17,
SO2,3023,2.20E-17,
SO2,3024,2.14E-17,
SO2,3025,2.10E-17,
SO2,3026,2.01E-17,
SO2,3027,2.11E-17,
SO2,3028,1.96E-17,
SO2,3029,2.02E-17,
SO2,3030,2.12E-17,
SO2,3031,2.04E-17,
SO2,3032,1.91E-17,
SO2,3033,1.88E-17,
SO2,3034,1.79E-17,
SO2,3035,1.75E-17,
SO2,3036,1.69E-17,
SO2,3037,1.62E-17,
SO2,3038,1.72E-17,
SO2,3039,1.52E-17,
SO2,3040,1.39E-17,
SO2,3041,1.30E-17,
SO2,3042,1.20E-17,
SO2,3043,1.04E-17,
SO2,3044,9.89E-18,
SO2,3045,8.94E-18,
SO2,3046,8.14E-18,
SO2,3047,7.51E-18,
SO2,3048,6.94E-18,
SO2,3049,6.18E-18,
SO2,3050,5.40E-18,
SO2,3051,5.00E-18,
SO2,3052,4.58E-18,
SO2,3053,4.15E-18,
SO2,3054,3.72E-18,
SO2,3055,3.62E-18,
SO2,3056,3.64E-18,
SO2,3057,3.48E-18,
SO2,3058,3.38E-18,
SO2,3059,3.27E-18,
SO2,3060,3.24E-18,
SO2,3061,3.08E-18,
SO2,3062,3.12E-18,
SO2,3063,3.10E-18,
SO2,3064,2.97E-18,
SO2,3065,2.97E-18,
SO2,3066,3.02E-18,
SO2,3067,3.03E-18,
SO2,3068,2.95E-18,
SO2,3069,3.05E-18,
SO2,3070,3.05E-18,
SO2,3071,2.85E-18,
SO2,3072,2.96E-18,
SO2,3073,2.87E-18,
SO2,3074,2.94E-18,
SO2,3075,2.88E-18,
SO2,3076,3.01E-18,
SO2,3077,2.99E-18,
SO2,3078,3.06E-18,
SO2,3079,2.97E-18,
SO2,3080,3.09E-18,
SO2,3081,2.88E-18,
SO2,3082,2.86E-18,
SO2,3083,2.98E-18,
SO2,3084,2.93E-18,
SO2,3085,3.05E-18,
SO2,3086,3.06E-18,
SO2,3087,3.22E-18,
SO2,3088,3.04E-18,
SO2,3089,3.10E-18,
SO2,3090,2.94E-18,
SO2,3091,2.91E-18,
SO2,3092,2.99E-18,
SO2,3093,3.07E-18,
SO2,3094,3.03E-18,
SO2,3095,3.08E-18,
SO2,3096,3.20E-18,
SO2,3097,3.32E-18,
SO2,3098,3.15E-18,
SO2,3099,3.03E-18,
SO2,3100,2.89E-18,
SO2,3101,2.81E-18,
SO2,3102,2.88E-18,
SO2,3103,2.91E-18,
SO2,3104,2.96E-18,
SO2,3105,2.89E-18,
SO2,3106,2.91E-18,
SO2,3107,3.14E-18,
SO2,3108,2.83E-18,
SO2,3109,2.68E-18,
SO2,3110,2.65E-18,
SO2,3111,2.72E-18,
SO2,3112,2.73E-18,
SO2,3113,2.84E-18,
SO2,3114,2.97E-18,
SO2,3115,2.68E-18,
SO2,3116,2.77E-18,
SO2,3117,2.76E-18,
SO2,3118,2.78E-18,
SO2,3119,2.80E-18,
SO2,3120,2.88E-18,
SO2,3121,2.80E-18,
SO2,3122,2.95E-18,
SO2,3123,3.07E-18,
SO2,3124,3.20E-18,
SO2,3125,2.84E-18,
SO2,3126,2.68E-18,
SO2,3127,2.66E-18,
SO2,3128,2.57E-18,
SO2,3129,2.57E-18,
SO2,3130,2.54E-18,
SO2,3131,2.67E-18,
SO2,3132,2.69E-18,
SO2,3133,2.82E-18,
SO2,3134,3.12E-18,
SO2,3135,2.70E-18,
SO2,3136,2.48E-18,
SO2,3137,2.31E-18,
SO2,3138,2.27E-18,
SO2,3139,2.23E-18,
SO2,3140,2.17E-18,
SO2,3141,2.24E-18,
SO2,3142,2.23E-18,
SO2,3143,2.32E-18,
SO2,3144,2.31E-18,
SO2,3145,2.36E-18,
SO2,3146,2.29E-18,
SO2,3147,2.24E-18,
SO2,3148,2.29E-18,
SO2,3149,2.33E-18,
SO2,3150,2.40E-18,
SO2,3151,2.46E-18,
SO2,3152,2.63E-18,
SO2,3153,2.68E-18,
SO2,3154,2.67E-18,
SO2,3155,2.44E-18,
SO2,3156,2.48E-18,
SO2,3157,2.37E-18,
SO2,3158,2.36E-18,
SO2,3159,2.34E-18,
SO2,3160,2.44E-18,
SO2,3161,2.44E-18,
SO2,3162,2.32E-18,
SO2,3163,2.29E-18,
SO2,3164,2.32E-18,
SO2,3165,2.38E-18,
SO2,3166,2.45E-18,
SO2,3167,2.49E-18,
SO2,3168,2.63E-18,
SO2,3169,2.74E-18,
SO2,3170,2.72E-18,
SO2,3171,2.48E-18,
SO2,3172,2.43E-18,
SO2,3173,2.45E-18,
SO2,3174,2.40E-18,
SO2,3175,2.42E-18,
SO2,3176,2.46E-18,
SO2,3177,2.48E-18,
SO2,3178,2.37E-18,
SO2,3179,2.23E-18,
SO2,3180,2.21E-18,
SO2,3181,2.24E-18,
SO2,3182,2.35E-18,
SO2,3183,2.49E-18,
SO2,3184,2.67E-18,
SO2,3185,2.81E-18,
SO2,3186,2.80E-18,
SO2,3187,2.48E-18,
SO2,3188,2.38E-18,
SO2,3189,2.32E-18,
SO2,3190,2.27E-18,
SO2,3191,2.33E-18,
SO2,3192,2.38E-18,
SO2,3193,2.50E-18,
SO2,3194,2.52E-18,
SO2,3195,2.39E-18,
SO2,3196,2.26E-18,
SO2,3197,2.31E-18,
SO2,3198,2.38E-18,
SO2,3199,2.46E-18,
SO2,3200,2.72E-18,
